latitude	longitude	city	state
41.73739	-87.6014	Chicago	Illinois
41.73745	-87.60159	Chicago	Illinois
41.7374	-87.60144	Chicago	Illinois
41.737529	-72.677922	Hartford	Connecticut
41.737563	-87.662082	Chicago	Illinois
41.737622	-87.572281	Chicago	Illinois
41.737674	-87.662079	Chicago	Illinois
41.737752	-87.663408	Chicago	Illinois
41.738027	-87.607088	Chicago	Illinois
41.738485	-74.081947	Village of New Paltz	New York
41.738614	-87.613037	Chicago	Illinois
41.738968	-72.703278	Hartford	Connecticut
41.738982	-87.840139	Justice	Illinois
41.739225	-72.663783	Hartford	Connecticut
41.739286	-74.666089	Town of Fallsburg	New York
41.739324	-87.638863	Chicago	Illinois
41.739481	-87.624483	Chicago	Illinois
41.739633	-87.599043	Chicago	Illinois
41.739635	-71.443456	Warwick	Rhode Island
41.739706	-87.737418	Chicago	Illinois
41.740239	-87.699404	Chicago	Illinois
41.740408	-87.680761	Chicago	Illinois
41.740667	-72.683304	Hartford	Connecticut
41.740694	-72.683311	Hartford	Connecticut
41.740712	-87.62615	Chicago	Illinois
41.740947	-87.830283	Justice	Illinois
41.741446	-87.624866	Chicago	Illinois
41.741611	-87.724379	Chicago	Illinois
41.74235	-87.594966	Chicago	Illinois
41.742626	-88.343114	Montgomery	Illinois
41.742976	-72.677099	Hartford	Connecticut
41.743601	-72.38136	Andover	Connecticut
41.743895	-72.67335	Hartford	Connecticut
41.744228	-72.689378	Hartford	Connecticut
41.744237	-72.689527	Hartford	Connecticut
41.744266	-87.627395	Chicago	Illinois
41.744284	-72.689427	Hartford	Connecticut
41.744288	-72.689382	Hartford	Connecticut
41.744293	-72.689359	Hartford	Connecticut
41.744294	-72.689373	Hartford	Connecticut
41.744297	-72.689403	Hartford	Connecticut
41.744309	-72.689329	Hartford	Connecticut
41.744318	-72.689399	Hartford	Connecticut
41.74433	-72.689347	Hartford	Connecticut
41.744358	-72.689405	Hartford	Connecticut
41.74436	-72.689451	Hartford	Connecticut
41.744369	-72.689371	Hartford	Connecticut
41.744388	-72.689278	Hartford	Connecticut
41.744391	-72.689392	Hartford	Connecticut
41.744502	-88.384963	Aurora	Illinois
41.744884	-87.714828	Chicago	Illinois
41.74527	-88.202457	Naperville	Illinois
41.745297	-88.20249	Naperville	Illinois
41.745482	-88.202255	Naperville	Illinois
41.745493	-88.202505	Naperville	Illinois
41.746294	-72.693533	Hartford	Connecticut
41.74658	-87.559163	Chicago	Illinois
41.746616	-72.705336	Hartford	Connecticut
41.747298	-71.383095	Warwick	Rhode Island
41.747385	-71.314067	Barrington	Rhode Island
41.747411	-86.328962	South Bend	Indiana
41.747638	-87.88774	Willow Springs	Illinois
41.747644	-87.625426	Chicago	Illinois
41.747948	-87.674469	Chicago	Illinois
41.748315	-87.688474	Chicago	Illinois
41.748367	-87.848524		Illinois
41.749736	-72.189497	Mansfield	
41.749803	-87.667702	Chicago	Illinois
41.749894	-85.648128		Indiana
41.750259	-71.454961	Cranston	Rhode Island
41.750335	-87.683861	Chicago	Illinois
41.750428	-87.588274	Chicago	Illinois
41.750523	-87.60698	Chicago	Illinois
41.750664	-87.933966	Willowbrook	Illinois
41.750900	-87.616180	Chicago	Illinois
41.750956	-87.584109	Chicago	Illinois
41.750971	-87.695002	Chicago	Illinois
41.751513	-88.249482	Aurora	Illinois
41.752089	-87.58808	Chicago	Illinois
41.752193	-87.659073	Chicago	Illinois
41.752792	-87.700598	Chicago	Illinois
41.753341	-71.458416	Cranston	Rhode Island
41.75335	-87.588273	Chicago	Illinois
41.754067	-87.722906	Chicago	Illinois
41.754508	-74.058349	Town of New Paltz	New York
41.754873	-72.709624	Hartford	Connecticut
41.754984	-87.738125	Chicago	Illinois
41.755778	-87.571861	Chicago	Illinois
41.755855	-87.74026	Chicago	Illinois
41.755859	-72.676453	Hartford	Connecticut
41.756095	-87.913795	Burr Ridge	Illinois
41.756542	-72.682822	Hartford	Connecticut
41.756659	-88.298072	Aurora	Illinois
41.757047	-87.6149	Chicago	Illinois
41.75711	-87.616686	Chicago	Illinois
41.757887	-88.241725	Aurora	Illinois
41.75808	-72.735593	West Hartford	Connecticut
41.758186	-72.735564	West Hartford	Connecticut
41.758212	-72.680518	Hartford	Connecticut
41.75829	-71.353501	East Providence	Rhode Island
41.75829	-88.241872	Aurora	Illinois
41.758338	-88.241733	Aurora	Illinois
41.758465	-88.241758	Aurora	Illinois
41.75908	-72.688371	Hartford	Connecticut
41.759344	-88.246183	Aurora	Illinois
41.75964	-87.886256	Countryside	Illinois
41.759862	-72.708835	Hartford	Connecticut
41.759928	-71.441793	Cranston	Rhode Island
41.760017	-88.213803	Aurora	Illinois
41.76009	-87.585512	Chicago	Illinois
41.760638	-72.666787	Hartford	Connecticut
41.760873	-89.799252		Illinois
41.761228	-87.625578	Chicago	Illinois
41.761349	-72.67228	Hartford	Connecticut
41.761381	-72.69813	Hartford	Connecticut
41.761478	-87.907111	Burr Ridge	Illinois
41.761924	-88.346832	Aurora	Illinois
41.762535	-72.653098	East Hartford	Connecticut
41.762648	-87.625277	Chicago	Illinois
41.763156	-87.686788	Chicago	Illinois
41.763344	-87.583285	Chicago	Illinois
41.763464	-87.569918	Chicago	Illinois
41.763512	-72.66977	Hartford	Connecticut
41.763791	-72.711489	Hartford	Connecticut
41.763863	-87.604618	Chicago	Illinois
41.764056	-72.704416	Hartford	Connecticut
41.764058	-87.716679	Chicago	Illinois
41.764142	-72.682318	Hartford	Connecticut
41.764542	-87.573797	Chicago	Illinois
41.76461	-72.68569	Hartford	Connecticut
41.764662	-72.576335	East Hartford	Connecticut
41.764773	-74.669548	Loch Sheldrake	New York
41.764975	-87.582709	Chicago	Illinois
41.765138	-72.180784	Mansfield	
41.765233	-72.688692	Hartford	Connecticut
41.765237	-70.674073	Wareham	Massachusetts
41.765392	-72.698209	Hartford	Connecticut
41.765472	-87.82237	Bedford Park	Illinois
41.76568	-87.63916	Chicago	Illinois
41.765691	-72.702859	Hartford	Connecticut
41.765953	-87.661782	Chicago	Illinois
41.766228	-75.68687	Harford	Pennsylvania
41.766237	-72.669911	Hartford	Connecticut
41.76655	-87.624462	Chicago	Illinois
41.766756	-72.681886	Hartford	Connecticut
41.766775	-72.675465	Hartford	Connecticut
41.767091	-72.618585	East Hartford	Connecticut
41.767331	-70.598633	Bourne	Massachusetts
41.767371	-87.566357	Chicago	Illinois
41.767539	-87.625725	Chicago	Illinois
41.768816	-72.696474	Hartford	Connecticut
41.769111	-71.429763	Cranston	Rhode Island
41.769752	-87.589728	Chicago	Illinois
41.770074	-72.578563	East Hartford	Connecticut
41.770282	-72.677077	Hartford	Connecticut
41.770515	-87.584237	Chicago	Illinois
41.770763	-87.568222	Chicago	Illinois
41.771244	-72.680348	Hartford	Connecticut
41.77126	-72.599331	East Hartford	Connecticut
41.771486	-87.615764	Chicago	Illinois
41.77149	-87.615414	Chicago	Illinois
41.77188	-87.588749	Chicago	Illinois
41.77202	-72.669183	Hartford	Connecticut
41.772159	-87.591652	Chicago	Illinois
41.772325	-74.673524	Town of Fallsburg	New York
41.772459	-70.715269	Wareham	Massachusetts
41.772855	-87.72495	Chicago	Illinois
41.773729	-72.5824	East Hartford	Connecticut
41.773916	-86.731113	New Buffalo Township	Michigan
41.773932	-87.627353	Chicago	Illinois
41.773984	-87.658416	Chicago	Illinois
41.77407	-89.810174		Illinois
41.774282	-71.433629	Cranston	Rhode Island
41.774356	-87.815945	Bedford Park	Illinois
41.774422	-87.757515	Bedford Park	Illinois
41.774997	-70.635358	Wareham	Massachusetts
41.775016	-87.626555	Chicago	Illinois
41.775056	-87.626942	Chicago	Illinois
41.775684	-87.696703	Chicago	Illinois
41.775852	-87.628273	Chicago	Illinois
41.776715	-87.657352	Chicago	Illinois
41.776781	-72.6842	Hartford	Connecticut
41.776924	-87.585253	Chicago	Illinois
41.77757	-87.63726	Chicago	Illinois
41.778295	-87.614751	Chicago	Illinois
41.778431	-72.699593	Hartford	Connecticut
41.780021	-87.742861	Chicago	Illinois
41.78051	-81.146324	North Perry	Ohio
41.78079	-87.82865	Summit	Illinois
41.7808	-71.440573	Cranston	Rhode Island
41.780941	-72.571723	Manchester	Connecticut
41.781126	-71.396412	Cranston	Rhode Island
41.781506	-88.145020	Naperville	Illinois
41.781865	-88.072919	Lisle	Illinois
41.782221	-72.611483	East Hartford	Connecticut
41.782421	-87.646438	Chicago	Illinois
41.78243	-88.129733	Naperville	Illinois
41.782493	-72.564875	Manchester	Connecticut
41.782963	-87.631278	Chicago	Illinois
41.782977	-71.366052	East Providence	Rhode Island
41.783221	-74.63868	Town of Fallsburg	New York
41.783603	-87.630639	Chicago	Illinois
41.784243	-72.686356	Hartford	Connecticut
41.784836	-88.170517	Naperville	Illinois
41.785018	-87.584857	Chicago	Illinois
41.786473	-87.741186	Chicago	Illinois
41.786513	-87.631031	Chicago	Illinois
41.786693	-72.742333	West Hartford	Connecticut
41.7869	-87.606311	Chicago	Illinois
41.787029	-72.597425	East Hartford	Connecticut
41.787063	-87.740398	Chicago	Illinois
41.787146	-72.664542	Hartford	Connecticut
41.78859	-87.608372	Chicago	Illinois
41.788809	-87.63108	Chicago	Illinois
41.7891	-71.395749	Providence	Rhode Island
41.789835	-71.415574	Providence	Rhode Island
41.791682	-87.701367	Chicago	Illinois
41.791902	-87.587705	Chicago	Illinois
41.792063	-87.821554	Summit	Illinois
41.792497	-72.548677	Manchester	
41.79319	-71.405244	Providence	Rhode Island
41.793411	-71.428421	Providence	Rhode Island
41.793622	-72.706056	Hartford	Connecticut
41.793792	-72.705353	Hartford	Connecticut
41.793891	-88.325741	North Aurora	Illinois
41.793956	-87.591931	Chicago	Illinois
41.794167	-88.374522	Aurora	Illinois
41.794234	-71.478061	Cranston	Rhode Island
41.79428	-87.638981	Chicago	Illinois
41.79443	-73.10784	Torrington	Connecticut
41.794841	-72.656993	Hartford	Connecticut
41.795044	-72.548778	Manchester	Connecticut
41.795072	-72.54872	Manchester	Connecticut
41.795086	-72.548855	Manchester	Connecticut
41.79509	-72.548524	Manchester	Connecticut
41.795119	-72.549055	Manchester	Connecticut
41.795287	-72.548379	Manchester	Connecticut
41.795759	-87.742485	Chicago	Illinois
41.795905	-71.420512	Providence	Rhode Island
41.796355	-87.631086	Chicago	Illinois
41.796686	-86.439057		Michigan
41.796745	-71.406898	Providence	Rhode Island
41.797029	-87.586901	Chicago	Illinois
41.797118	-88.102494	Lisle	Illinois
41.797118	-88.325307	North Aurora	Illinois
41.797801	-87.596832	Chicago	Illinois
41.797872	-72.703128	Hartford	Connecticut
41.798067	-72.66638	Hartford	Connecticut
41.798305	-71.485291	Johnston	Rhode Island
41.798451	-72.55612	Manchester	Connecticut
41.798462	-71.441714	Cranston	Rhode Island
41.798764	-72.557869	Manchester	Connecticut
41.798798	-72.704553	Hartford	Connecticut
41.79928	-73.12073	Torrington	Connecticut
41.799595	-72.704852	Hartford	Connecticut
41.799675	-71.401943	Providence	Rhode Island
41.80047	-87.699612	Chicago	Illinois
41.800536	-72.555962	Manchester	Connecticut
41.800583	-72.711539	West Hartford	Connecticut
41.800612	-72.711573	West Hartford	Connecticut
41.800648	-87.597792	Chicago	Illinois
41.800677	-72.711488	West Hartford	Connecticut
41.800926	-87.611635	Chicago	Illinois
41.802628	-71.403628	Providence	Rhode Island
41.802779	-71.430065	Providence	Rhode Island
41.802827	-72.682394	Windsor	Connecticut
41.802994	-72.122123	Chaplin	
41.803261	-87.588321	Chicago	Illinois
41.803344	-72.685911	Windsor	Connecticut
41.803645	-87.592197	Chicago	Illinois
41.804049	-87.724059	Chicago	Illinois
41.805053	-72.725726	West Hartford	Connecticut
41.805558	-71.411555	Providence	Rhode Island
41.805935	-71.404304	Providence	Rhode Island
41.806582	-71.463735	Providence	Rhode Island
41.806816	-72.693421	Hartford	Connecticut
41.807656	-71.45969	Providence	Rhode Island
41.807767	-87.619724	Chicago	Illinois
41.80809	-71.450503	Providence	Rhode Island
41.808319	-71.433569	Providence	Rhode Island
41.808857	-87.615374	Chicago	Illinois
41.809155	-71.415617	Providence	Rhode Island
41.809256	-88.067041	Lisle	Illinois
41.809536	-87.612246	Chicago	Illinois
41.809776	-87.964661	Westmont	Illinois
41.810441	-88.048249		Illinois
41.8109714	-87.608392	Chicago	Illinois
41.811098	-87.630795	Chicago	Illinois
41.811132	-87.596825	Chicago	Illinois
41.811923	-71.417275	Providence	Rhode Island
41.811989	-73.113603	Torrington	Connecticut
41.812447	-72.564618	South Windsor	Connecticut
41.812588	-72.641893	South Windsor	Connecticut
41.812849	-87.600985	Chicago	Illinois
41.812864	-72.633693	South Windsor	Connecticut
41.812882	-71.439681	Providence	Rhode Island
41.813494	-87.60723	Chicago	Illinois
41.813536	-87.872195	La Grange	Illinois
41.813628	-72.662396	Windsor	Connecticut
41.81366	-73.12187	Torrington	Connecticut
41.813685	-71.405679	Providence	Rhode Island
41.813727	-87.701015	Chicago	Illinois
41.814349	-71.363865	East Providence	Rhode Island
41.814378	-71.407835	Providence	Rhode Island
41.81474	-87.900878	Western Springs	Illinois
41.814832	-87.619906	Chicago	Illinois
41.815112	-72.721122	Bloomfield	Connecticut
41.815674	-87.665056	Chicago	Illinois
41.815916	-72.171502	Mansfield	
41.816128	-72.662869	Windsor	Connecticut
41.81629	-87.621791	Chicago	Illinois
41.816337	-87.5944	Chicago	Illinois
41.817135	-72.690228	Bloomfield	Connecticut
41.817461	-72.686879	Bloomfield	Connecticut
41.817472	-72.671104	Windsor	Connecticut
41.817478	-71.451889	Providence	Rhode Island
41.817937	-71.456844	Providence	Rhode Island
41.818353	-87.598176	Chicago	Illinois
41.818748	-83.441805	Erie Township	Michigan
41.818768	-72.719213	Bloomfield	Connecticut
41.818975	-71.882671		Connecticut
41.819218	-71.438053	Providence	Rhode Island
41.819233	-87.892128	Western Springs	Illinois
41.820443	-71.419461	Providence	Rhode Island
41.820714	-88.347276	Batavia	Illinois
41.820809	-72.681926	Windsor	Connecticut
41.821022	-71.404425	Providence	Rhode Island
41.821671	-72.755056	Bloomfield	
41.82194	-71.425009	Providence	Rhode Island
41.821978	-71.34084	Seekonk	Massachusetts
41.822025	-87.614391	Chicago	Illinois
41.822341	-71.439307	Providence	Rhode Island
41.8223	-88.031039	Downers Grove	Illinois
41.822631	-87.624542	Chicago	Illinois
41.823053	-87.723919	Chicago	Illinois
41.823231	-87.913445		Illinois
41.82324	-73.26306	Goshen	
41.82333	-73.26338	Goshen	
41.82335	-73.26325	Goshen	
41.823383	-71.421239	Providence	Rhode Island
41.823548	-88.021365	Downers Grove	Illinois
41.82355	-73.26316	Goshen	
41.82367	-73.26331	Goshen	
41.823944	-89.012974		Illinois
41.824071	-71.446015	Providence	Rhode Island
41.824225	-71.429274	Providence	Rhode Island
41.824639	-72.736522	Bloomfield	
41.82496	-71.41229	Providence	Rhode Island
41.825054	-87.789529	Berwyn	Illinois
41.825286	-87.717798	Chicago	Illinois
41.825469	-87.715664	Chicago	Illinois
41.825963	-72.765032	Bloomfield	
41.826503	-71.425205	Providence	Rhode Island
41.827049	-71.391036	Providence	Rhode Island
41.827155	-71.39098	Providence	Rhode Island
41.827241	-71.418861	Providence	Rhode Island
41.827474	-71.422755	Providence	Rhode Island
41.827844	-71.41748	Providence	Rhode Island
41.828023	-87.729393	Chicago	Illinois
41.82811	-72.751931	Bloomfield	
41.828592	-71.43015	Providence	Rhode Island
41.82873	-71.438497	Providence	Rhode Island
41.82978	-87.604695	Chicago	Illinois
41.830769	-71.435841	Providence	Rhode Island
41.830772	-71.418979	Providence	Rhode Island
41.830811	-71.436072	Providence	Rhode Island
41.830829	-71.436112	Providence	Rhode Island
41.830833	-71.436169	Providence	Rhode Island
41.830873	-71.436275	Providence	Rhode Island
41.830907	-71.435898	Providence	Rhode Island
41.830936	-71.436067	Providence	Rhode Island
41.830952	-71.436117	Providence	Rhode Island
41.830977	-71.436052	Providence	Rhode Island
41.831136	-71.43575	Providence	Rhode Island
41.831186	-71.419171	Providence	Rhode Island
41.831258	-71.435961	Providence	Rhode Island
41.831366	-71.439188	Providence	Rhode Island
41.831451	-87.669515	Chicago	Illinois
41.831802	-71.409525	Providence	Rhode Island
41.831854	-88.11142	Wheaton	Illinois
41.832081	-87.630671	Chicago	Illinois
41.83211	-87.655234	Chicago	Illinois
41.832213	-87.804409	Riverside	Illinois
41.832404	-71.44373	Providence	Rhode Island
41.832437	-71.444232	Providence	Rhode Island
41.832961	-71.439692	Providence	Rhode Island
41.833062	-71.444034	Providence	Rhode Island
41.833631	-71.443999	Providence	Rhode Island
41.833746	-71.429875	Providence	Rhode Island
41.834003	-71.433868	Providence	Rhode Island
41.834455	-87.685557	Chicago	Illinois
41.834565	-72.69157	Bloomfield	Connecticut
41.834691	-87.607119	Chicago	Illinois
41.835426	-71.416823	Providence	Rhode Island
41.835579	-72.664683	Windsor	Connecticut
41.835583	-87.747717	Cicero	Illinois
41.835639	-72.245841	Mansfield	
41.835842	-87.619801	Chicago	Illinois
41.83587	-88.000438		Illinois
41.83600	-87.65520	Chicago	Illinois
41.836108	-71.431362	Providence	Rhode Island
41.836687	-94.075973	Perry	Iowa
41.837892	-72.698437	Bloomfield	Connecticut
41.838192	-72.696037	Bloomfield	Connecticut
41.83849	-87.62679	Chicago	Illinois
41.83866	-71.415562	Providence	Rhode Island
41.838692	-87.631117	Chicago	Illinois
41.83878	-87.62617	Chicago	Illinois
41.838882	-87.741779	Cicero	Illinois
41.83888	-87.741773	Cicero	Illinois
41.839413	-71.413357	Providence	Rhode Island
41.839692	-88.034779		Illinois
41.840588	-87.743243	Cicero	Illinois
41.840663	-71.423977	Providence	Rhode Island
41.841116	-71.463759	Providence	Rhode Island
41.842297	-72.734006	Bloomfield	Connecticut
41.842415	-72.652043	Windsor	Connecticut
41.842825	-71.426376	Providence	Rhode Island
41.844337	-71.418344	Providence	Rhode Island
41.844463	-72.664995	Windsor	Connecticut
41.844476	-73.259071	Goshen	
41.844671	-75.681743		Pennsylvania
41.844909	-87.633722	Chicago	Illinois
41.844934	-87.646728	Chicago	Illinois
41.845243	-87.667639	Chicago	Illinois
41.845362	-87.806444	North Riverside	Illinois
41.846079	-72.677799	Windsor	Connecticut
41.847580	-87.673186	Chicago	Illinois
41.847773	-71.415801	Providence	Rhode Island
41.847893	-71.415707	Providence	Rhode Island
41.848449	-87.724343	Chicago	Illinois
41.848931	-72.664599	Windsor	Connecticut
41.84917	-87.801441	Berwyn	Illinois
41.849343	-87.65651	Chicago	Illinois
41.849445	-87.693478	Chicago	Illinois
41.849656	-87.740996	Cicero	Illinois
41.849949	-87.803249	Berwyn	Illinois
41.850033	-87.650052	Chicago	Illinois
41.850628	-87.620533	Chicago	Illinois
41.850974	-87.717332	Chicago	Illinois
41.851024	-71.420591	Providence	Rhode Island
41.851669	-87.786759	Berwyn	Illinois
41.851824	-87.731349	Chicago	Illinois
41.851897	-87.731467	Chicago	Illinois
41.852364	-71.406244	Providence	Rhode Island
41.852372	-87.933703	Oak Brook	Illinois
41.852398	-87.723414	Chicago	Illinois
41.852402	-87.635774	Chicago	Illinois
41.852537	-87.638861	Chicago	Illinois
41.85278	-87.947013	Oak Brook	Illinois
41.853495	-87.626215	Chicago	Illinois
41.854012	-88.001684	Lombard	Illinois
41.854069	-88.329875	Batavia	Illinois
41.85412	-72.73833	Bloomfield	
41.854391	-87.720772	Chicago	Illinois
41.854477	-87.721178	Chicago	Illinois
41.854487	-87.721289	Chicago	Illinois
41.854492	-87.721531	Chicago	Illinois
41.854544	-87.721231	Chicago	Illinois
41.854552	-87.721392	Chicago	Illinois
41.854553	-87.721299	Chicago	Illinois
41.854555	-87.721229	Chicago	Illinois
41.854559	-87.721279	Chicago	Illinois
41.854577	-87.721107	Chicago	Illinois
41.85457	-87.721321	Chicago	Illinois
41.854582	-87.721293	Chicago	Illinois
41.854591	-87.721279	Chicago	Illinois
41.854593	-87.721251	Chicago	Illinois
41.854598	-87.721231	Chicago	Illinois
41.854603	-87.721265	Chicago	Illinois
41.854605	-87.721308	Chicago	Illinois
41.854609	-87.721248	Chicago	Illinois
41.854617	-87.721337	Chicago	Illinois
41.854623	-87.721105	Chicago	Illinois
41.854628	-87.721067	Chicago	Illinois
41.854629	-87.721301	Chicago	Illinois
41.854634	-87.721252	Chicago	Illinois
41.854639	-87.721305	Chicago	Illinois
41.854651	-87.721169	Chicago	Illinois
41.854664	-87.721238	Chicago	Illinois
41.854696	-72.652869	Windsor	Connecticut
41.85474	-72.175465	Warrenville	
41.855080	-71.419670	Providence	Rhode Island
41.85508	-87.72557	Chicago	Illinois
41.855312	-87.953901	Oak Brook	Illinois
41.855324	-72.664192	Windsor	Connecticut
41.855933	-87.627486	Chicago	Illinois
41.856692	-72.706903	Bloomfield	
41.856878	-87.617228	Chicago	Illinois
41.856954	-87.933801	Oak Brook	Illinois
41.857198	-87.700956	Chicago	Illinois
41.857325	-87.655093	Chicago	Illinois
41.85746	-87.644625	Chicago	Illinois
41.857999	-72.635981	Windsor	Connecticut
41.858515	-88.066962	Glen Ellyn	Illinois
41.859749	-87.894165	Westchester	Illinois
41.860545	-87.733641	Chicago	Illinois
41.860698	-87.629876	Chicago	Illinois
41.861316	-87.630533	Chicago	Illinois
41.86171	-71.35452	Pawtucket	Rhode Island
